id,article_category,article_title,device_id,fail_reason,is_completed,push_type,retry_count,sent_at,status
18901,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",CBPYPg8XEal:APA91bo-oXFQMWv0CYiOAoZttvRFWVkfnFm_h6r2_QNIeTzHNC3PHZwJcgXtbLiBU7O9vvqnuNBOrCaCgxsfTutKZzaQX1Z3rGH6pcApPXkWSlF3nbhOJLxAHRRQr8X9ckSFFIWcIu0-,,1,FCM,0,2026-05-25 22:09:46,success
18902,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",JmqX8MQIGMR:APA91bOdwjAcvoq7h6plIFmjJmdWp8V01gBHAxHYCFGo8QsSe7HGyBTMcFWgm9gf_ok4T0Z_H-QOpYh0M6ct7OdO46ADOpjiRNRGxd0FDzGl6Ev3d1s_pPC2IQjQGOvWGt4ZMdeX9mMG,,1,FCM,0,2026-05-25 22:09:46,success
18903,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,,1,FCM,1,2026-05-25 22:10:14,success
18904,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",aaa9e9d71ea5b9ffc0cd6c190d4e2a31f0dfe2d365421eb9652c7e0739dfd163,,1,APNs,0,2026-05-25 22:09:46,success
18905,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",d1c9677128b4fd8f38a9f16343c095240b909ff3bb82109badd162f820148fc6,ExpiredProviderToken,1,APNs,0,2026-05-25 22:09:46,fail
18906,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",GxkFogGF8Pe:APA91b5xmBGZS9-xD-bFPMVnkZhsLnkwkjDyh9L-toyWqUI2baZkVnwOqrWrKz_ia5tiflZdx9V_LyAnHZ-1SoHh69r3Iyv1FUQH2Qay1cHfalkyq6bWSGJZVHzBEvTLVfIRT3NbPl9r,,1,FCM,0,2026-05-25 22:09:46,success
18907,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",OtrEXwspteE:APA91bcW-8frcvZk2BbRs6RptjVSTY8vSHHkiJ-wvU4j7W3xcOJVUsTiZkNxTPXZAraNgD41tPjrPy3FxQYM_swnTUGqotZbvnqLsGtV5cZZUIaE9WphEcxTMkOsNGghftmu7bV_VK9D,,1,FCM,0,2026-05-25 22:09:46,success
18908,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",ZCNHjccdIHe:APA91bbZYc1DX1whebrIQbWa2c-bxodTIwRKTnM4VIJ38dDUUAill7Xj4uDMemxz_3aZxr2kRp5YAXo_x2eIpS4tm7hrO9-tivovWB0REWeKRH2i-7lEf5CoL93Ml_dpji6-RyQNyjlZ,,1,FCM,1,2026-05-25 22:10:14,success
18909,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,,1,APNs,0,2026-05-25 22:09:46,success
18910,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",1d56c18dbaa523fec6aba7cbeab426d7c50a79a1f7c800acb98ff92dea67e43d,,1,APNs,0,2026-05-25 22:09:46,success
18911,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",as193IuAHq6:APA91bDz7v4CNZ-FMLw76ekVr93WgpK3mhAvW5Exky8nPCQJvRmk-TCi66-bK5Y2u7gV-8mrS-Zze0sbTLANu3ckQHWOX3aLPuyhLM6kd0fXGi7Rl32pNDcpJIiwayUUeuwrLjhmqi9b,,1,FCM,0,2026-05-25 22:09:46,success
18912,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",UdOv9I5bwiA:APA91bkgmjb5EF6nhR1EKlZLB8iqds4OO2cUWli_GO3t5S_gKW9m22JLpVePeAgmSyj8RuGfSvuaxzURUPCDqVvshF96-_0qZguZMaIQetQvZSMWicWmUFPgWizQo8oCrvq1DDbIuBmY,,1,FCM,0,2026-05-25 22:09:46,success
18913,산업,"'아틀라스 도입' 현대차그룹, 공장 자동화·로봇부품 조직 신설",5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,DeviceTokenNotForTopic,1,APNs,0,2026-05-25 22:09:46,fail
18914,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",qkC5nbUj2UZ:APA91bI0PJrwzhKxNNFhlkNDc6FfwesfSMTNcGk1aM1iC6uFBIIQCh8moR3BgqmjsYNW_jxIl-2UpBwq_1GGp86YraIGd_avJXREspOzj-HLPoS4VYnDK4QY75cfKtDGVnSKm3y3vK-S,DeviceMessageRateLimitExceeded,0,FCM,1,2026-05-25 22:10:14,fail
18915,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",gM6SdtAYYwN:APA91bb5Bpacgjl9LOUEHeWiiGaeBQHiarxB9R9qq1P3iIGRwghrUZy2fpGW_atPRVNuK7ckN_t-k6MEUH34Dy3jE2F5cxxNp6IpJsOw5HlFnBvoJTxh1YECf5wpac577jcOlBNVIDrg,,1,FCM,0,2026-05-25 22:09:46,success
18916,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,,1,APNs,0,2026-05-25 22:09:46,success
18917,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",Sm9ozPqysbI:APA91b_wjgG-hYFkGEMyI-Av7Wxgs5_9CJK3SXnJZtV3ECyCGvzqdzMBikU-xhsD-MlbDQhetahbggmd9_58IIvt7J__CeNwS_7oyUXdQDsZr_S3yi682suHcPy1UWn3OQOxL_QRXZJI,InvalidRegistration,1,FCM,0,2026-05-25 22:09:46,fail
18918,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",nGw1YUhIklV:APA91bY6BkY3JfT3erkXdl7A4QOqaIUZltMyExJK2cizkTbnQsDwQS2Az8Bfk2DJh-JAX9PdHVCjqKO7aHfWWCnZh9y4Av3StRqw779fxa4xovYLC1yacCf07Ui2Pu20F7HBZpeeB5nA,,1,FCM,0,2026-05-25 22:09:46,success
18919,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,,1,APNs,0,2026-05-25 22:09:46,success
18920,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,,1,FCM,0,2026-05-25 22:09:46,success
18921,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",cAMe70ob2Kt:APA91bhbBmHnzx1KT6ghTpIWHOyn5aGK3Op2IuC4ug5akdDbXwTg3v1cORRHkv8IrDPK6_dvnlRtfyyYbfgO_RXQ_vJSEzikT49_HYS4b4nK8TDrhaDUgrbTb55lp_1Rz19apvq4nhn4,DeviceMessageRateLimitExceeded,0,FCM,1,2026-05-25 22:10:14,fail
18922,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",uxrLvV1ocV5:APA91b6ilS0M-HhyvFOYjHrrqn9J8pFX8fF2Sx4w0Pqi0jiR01Bh4apnP_HY4_6cDxrcC0axj2lC1dWXQlo0PpzZOI6INZAJdStmps581G15lcFpeQEKm1kF2fedChlzyeiJHdqslZWC,,1,FCM,0,2026-05-25 22:09:46,success
18923,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",K9L75hRnY01:APA91bZ9EDKhj69Gk6H5k013-aSw84vP_lE-QdPMZgITvn7DKFL5O9Ol7uZqXjhO1kZTEirpCi4MqWaRhLQDr5IyXU945ROO438X6PmLIHJbri8k_n5mNMc9hbo5L6DhKjXAz8mXcv1N,,1,FCM,0,2026-05-25 22:09:46,success
18924,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",qFcsMrf6dWS:APA91bz1KnBgizqnC_fcwqzB7Nmuwwerj6xEfHXRRNJ9ou-vfRoyK4MgoTwjlMDq_SVlySPArMWuiyeudxh1PrCs78t25GPBA5f4U0fzj5pSsdDcxo3THtZ6hKiCeSxHKnQgZYZUKXaE,,1,FCM,0,2026-05-25 22:09:46,success
18925,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,InvalidRegistration,1,FCM,0,2026-05-25 22:09:46,fail
18926,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,,1,APNs,0,2026-05-25 22:09:46,success
18927,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",a7d5f388d4408c6a206da254f303ca96681dfb1ee9234e3a7fc6f54c9520c2f6,,1,APNs,0,2026-05-25 22:09:46,success
18928,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,,1,FCM,0,2026-05-25 22:09:46,success
18929,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",76229b76031383ee32d95343da52c7d4dd2a7393fdd357151a4691dbfe8ab62d,BadDeviceToken,1,APNs,0,2026-05-25 22:09:46,fail
18930,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",Ux9emSh41YW:APA91bIfLsNg5YS3pBX06HT2EgUca7BYJC7gnCNDYNWUZEEhQ48NSLX5KFVVNB3dYdYdfjROsXXQOGAZ14Hi_KzxVgIO_qUWqnb21spOhhf9WDOJvZhzkKh12GkNn3kM0scXwgLxUIcP,DeviceMessageRateLimitExceeded,0,FCM,1,2026-05-25 22:10:14,fail
18931,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,,1,FCM,0,2026-05-25 22:09:46,success
18932,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,,1,FCM,0,2026-05-25 22:09:46,success
18933,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",977ae5d3f208c35fe37ed352a61f7038dd287a275c9d877d01b8a7fb85a39e15,Unregistered,1,APNs,0,2026-05-25 22:09:46,fail
18934,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",M9aD9JmikrI:APA91b0tqYY5Qp1vGrQEhmqlXHGO7ueIHTnqpbqcwOOe-wuKlij0wTo5RQ1-RXczl_USHH7XTNnpBW0FbTdIWqikU2Saw0WMXfhxu50tPSVN9wg3oDsHkWo5WUkZYGxYm2C-4r2oZEWB,,1,FCM,0,2026-05-25 22:09:46,success
18935,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,BadDeviceToken,1,APNs,0,2026-05-25 22:09:46,fail
18936,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",sqXO57akjy1:APA91bQjbwBolGL1bd4MTt6rhvlQ7U_3cbvS4Mc47ocSM-Hg_pA7YKu4-UWtNUD4cDch19y1jPTUQ3zi-krPYzMn1FMooOFXOsQnDpfFiwRGSt5BBTqDtbBPsSAMzVoa_YgSSdhJhrbL,,1,FCM,1,2026-05-25 22:10:14,success
18937,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",BVWS6hX2xL7:APA91bRgKpl9925AueIXVBm7X8m9u1dAInu-pUpMH7wXX4EtJ7c6AC79939AK1SDzuqhJ-YjTx5aZTmNgt1Us0jeVcxLPdt-K7MjYCI0hVzS7QCZujxwZfVGTlzniFbv2X3PpYpJEvHC,,1,FCM,0,2026-05-25 22:09:46,success
18938,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",2ROEpdkegkE:APA91bsglAbvXO_Gi8F3YSoBj4sGL5D7VttxyuqJnpUx8Sxm0QyjVr8I2EuB88OyIeLF_hB_qwZGsvI8-QhKRFOyNH1-hvKXPMDGOEWIjF0e12Q6w9UOjHjGMVMrgDHjx3OzvbwTUu_P,,1,FCM,0,2026-05-25 22:09:46,success
18939,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",739418ea53da067564debdc4cc2770cdeeba7bb8e090a57fbf2c2b888a5159a4,,1,APNs,0,2026-05-25 22:09:46,success
18940,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",PZEopQ7MsxW:APA91bET0wvAPg2YI9JPIqYb5Xal0STjpMdU0hhLtKud2skUWr-paN5CpNtLq8N94N-x-PDx-ku7Iw2U4-zZgeMyB5HbjEc9lL1fjiMP0KOAFuu68u9KB7dW5H6h1IY-ZpJgJpsU5XaN,,1,FCM,0,2026-05-25 22:09:46,success
18941,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",CysmIt4m5Yi:APA91bNrjByWPJOHW_YU8RHiq88avPZ5H6_tkxLc2fBQ0la0u3-edqkhwSTKhgTkhYsCpCPSARYTwploD9AQFAvqlSnwPOGE5WgDXWHv7ALd-DtLVqaCPRd_p4N63XuV5cPOpuHdWXul,,1,FCM,0,2026-05-25 22:09:46,success
18942,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,,1,FCM,1,2026-05-25 22:10:14,success
18943,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,,1,FCM,0,2026-05-25 22:09:46,success
18944,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,Unregistered,1,APNs,0,2026-05-25 22:09:46,fail
18945,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",00807011659a024579610284632382930e3ca426be8136c6d14e9afb5424b368,Unregistered,1,APNs,0,2026-05-25 22:09:46,fail
18946,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",q3ueRa6kyJd:APA91bUk--H_swpVwo8Y1keqhf13S_Sa7WBN_AZX5P4EAE6kmtgTfEjVFYqUK-xuTzau_hrabTSEotlUU4xQoEj38xpIzPtbZNHiKgn-BYptiFs1KnzM1Uj-82s6bmZ_wMiKK-SzQ-hF,,1,FCM,0,2026-05-25 22:09:46,success
18947,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",CBPYPg8XEal:APA91bo-oXFQMWv0CYiOAoZttvRFWVkfnFm_h6r2_QNIeTzHNC3PHZwJcgXtbLiBU7O9vvqnuNBOrCaCgxsfTutKZzaQX1Z3rGH6pcApPXkWSlF3nbhOJLxAHRRQr8X9ckSFFIWcIu0-,,1,FCM,0,2026-05-25 22:09:46,success
18948,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",JmqX8MQIGMR:APA91bOdwjAcvoq7h6plIFmjJmdWp8V01gBHAxHYCFGo8QsSe7HGyBTMcFWgm9gf_ok4T0Z_H-QOpYh0M6ct7OdO46ADOpjiRNRGxd0FDzGl6Ev3d1s_pPC2IQjQGOvWGt4ZMdeX9mMG,,1,FCM,0,2026-05-25 22:09:46,success
18949,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,,1,FCM,0,2026-05-25 22:09:46,success
18950,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",aaa9e9d71ea5b9ffc0cd6c190d4e2a31f0dfe2d365421eb9652c7e0739dfd163,,1,APNs,0,2026-05-25 22:09:46,success
18951,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",d1c9677128b4fd8f38a9f16343c095240b909ff3bb82109badd162f820148fc6,,1,APNs,0,2026-05-25 22:09:46,success
18952,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",GxkFogGF8Pe:APA91b5xmBGZS9-xD-bFPMVnkZhsLnkwkjDyh9L-toyWqUI2baZkVnwOqrWrKz_ia5tiflZdx9V_LyAnHZ-1SoHh69r3Iyv1FUQH2Qay1cHfalkyq6bWSGJZVHzBEvTLVfIRT3NbPl9r,InvalidRegistration,1,FCM,0,2026-05-25 22:09:46,fail
18953,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",OtrEXwspteE:APA91bcW-8frcvZk2BbRs6RptjVSTY8vSHHkiJ-wvU4j7W3xcOJVUsTiZkNxTPXZAraNgD41tPjrPy3FxQYM_swnTUGqotZbvnqLsGtV5cZZUIaE9WphEcxTMkOsNGghftmu7bV_VK9D,InvalidRegistration,1,FCM,0,2026-05-25 22:09:46,fail
18954,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",ZCNHjccdIHe:APA91bbZYc1DX1whebrIQbWa2c-bxodTIwRKTnM4VIJ38dDUUAill7Xj4uDMemxz_3aZxr2kRp5YAXo_x2eIpS4tm7hrO9-tivovWB0REWeKRH2i-7lEf5CoL93Ml_dpji6-RyQNyjlZ,,1,FCM,0,2026-05-25 22:09:46,success
18955,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,,1,APNs,0,2026-05-25 22:09:46,success
18956,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",1d56c18dbaa523fec6aba7cbeab426d7c50a79a1f7c800acb98ff92dea67e43d,Unregistered,1,APNs,0,2026-05-25 22:09:46,fail
18957,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",as193IuAHq6:APA91bDz7v4CNZ-FMLw76ekVr93WgpK3mhAvW5Exky8nPCQJvRmk-TCi66-bK5Y2u7gV-8mrS-Zze0sbTLANu3ckQHWOX3aLPuyhLM6kd0fXGi7Rl32pNDcpJIiwayUUeuwrLjhmqi9b,,1,FCM,0,2026-05-25 22:09:46,success
18958,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",UdOv9I5bwiA:APA91bkgmjb5EF6nhR1EKlZLB8iqds4OO2cUWli_GO3t5S_gKW9m22JLpVePeAgmSyj8RuGfSvuaxzURUPCDqVvshF96-_0qZguZMaIQetQvZSMWicWmUFPgWizQo8oCrvq1DDbIuBmY,,1,FCM,0,2026-05-25 22:09:46,success
18959,산업,"재활용률 낮은 EPR 품목, 폐기물부담금 재부과 검토",5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,ExpiredProviderToken,1,APNs,0,2026-05-25 22:09:46,fail
18960,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,qkC5nbUj2UZ:APA91bI0PJrwzhKxNNFhlkNDc6FfwesfSMTNcGk1aM1iC6uFBIIQCh8moR3BgqmjsYNW_jxIl-2UpBwq_1GGp86YraIGd_avJXREspOzj-HLPoS4VYnDK4QY75cfKtDGVnSKm3y3vK-S,,1,FCM,0,2026-05-25 22:09:46,success
18961,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,gM6SdtAYYwN:APA91bb5Bpacgjl9LOUEHeWiiGaeBQHiarxB9R9qq1P3iIGRwghrUZy2fpGW_atPRVNuK7ckN_t-k6MEUH34Dy3jE2F5cxxNp6IpJsOw5HlFnBvoJTxh1YECf5wpac577jcOlBNVIDrg,,1,FCM,0,2026-05-25 22:09:46,success
18962,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,,1,APNs,0,2026-05-25 22:09:46,success
18963,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,Sm9ozPqysbI:APA91b_wjgG-hYFkGEMyI-Av7Wxgs5_9CJK3SXnJZtV3ECyCGvzqdzMBikU-xhsD-MlbDQhetahbggmd9_58IIvt7J__CeNwS_7oyUXdQDsZr_S3yi682suHcPy1UWn3OQOxL_QRXZJI,,1,FCM,0,2026-05-25 22:09:46,success
18964,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,nGw1YUhIklV:APA91bY6BkY3JfT3erkXdl7A4QOqaIUZltMyExJK2cizkTbnQsDwQS2Az8Bfk2DJh-JAX9PdHVCjqKO7aHfWWCnZh9y4Av3StRqw779fxa4xovYLC1yacCf07Ui2Pu20F7HBZpeeB5nA,InvalidRegistration,1,FCM,0,2026-05-25 22:09:46,fail
18965,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,ExpiredProviderToken,1,APNs,0,2026-05-25 22:09:46,fail
18966,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,,1,FCM,0,2026-05-25 22:09:46,success
18967,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,cAMe70ob2Kt:APA91bhbBmHnzx1KT6ghTpIWHOyn5aGK3Op2IuC4ug5akdDbXwTg3v1cORRHkv8IrDPK6_dvnlRtfyyYbfgO_RXQ_vJSEzikT49_HYS4b4nK8TDrhaDUgrbTb55lp_1Rz19apvq4nhn4,InvalidRegistration,1,FCM,1,2026-05-25 22:10:14,fail
18968,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,uxrLvV1ocV5:APA91b6ilS0M-HhyvFOYjHrrqn9J8pFX8fF2Sx4w0Pqi0jiR01Bh4apnP_HY4_6cDxrcC0axj2lC1dWXQlo0PpzZOI6INZAJdStmps581G15lcFpeQEKm1kF2fedChlzyeiJHdqslZWC,InvalidRegistration,1,FCM,1,2026-05-25 22:10:14,fail
18969,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,K9L75hRnY01:APA91bZ9EDKhj69Gk6H5k013-aSw84vP_lE-QdPMZgITvn7DKFL5O9Ol7uZqXjhO1kZTEirpCi4MqWaRhLQDr5IyXU945ROO438X6PmLIHJbri8k_n5mNMc9hbo5L6DhKjXAz8mXcv1N,,1,FCM,0,2026-05-25 22:09:46,success
18970,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,qFcsMrf6dWS:APA91bz1KnBgizqnC_fcwqzB7Nmuwwerj6xEfHXRRNJ9ou-vfRoyK4MgoTwjlMDq_SVlySPArMWuiyeudxh1PrCs78t25GPBA5f4U0fzj5pSsdDcxo3THtZ6hKiCeSxHKnQgZYZUKXaE,,1,FCM,0,2026-05-25 22:09:46,success
18971,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,InvalidRegistration,1,FCM,1,2026-05-25 22:10:14,fail
18972,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,,1,APNs,0,2026-05-25 22:09:46,success
18973,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,a7d5f388d4408c6a206da254f303ca96681dfb1ee9234e3a7fc6f54c9520c2f6,,1,APNs,0,2026-05-25 22:09:46,success
18974,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,,1,FCM,0,2026-05-25 22:09:46,success
18975,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,76229b76031383ee32d95343da52c7d4dd2a7393fdd357151a4691dbfe8ab62d,Unregistered,1,APNs,0,2026-05-25 22:09:46,fail
18976,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,Ux9emSh41YW:APA91bIfLsNg5YS3pBX06HT2EgUca7BYJC7gnCNDYNWUZEEhQ48NSLX5KFVVNB3dYdYdfjROsXXQOGAZ14Hi_KzxVgIO_qUWqnb21spOhhf9WDOJvZhzkKh12GkNn3kM0scXwgLxUIcP,,1,FCM,0,2026-05-25 22:09:46,success
18977,산업,대화 물꼬 이재용 상생 리더십…정부와 벼랑끝서 파업 막아,PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,InvalidRegistration,1,FCM,0,2026-05-25 22:09:46,fail
